## Gamma evolve r (u1) (nlines: 10)

##zp	gamma(w=1)	gamma(w=2)	gamma(w=3)	gamma(w=4)	
5 	2.1604014376092553 	1.0905357862287284 	0.7830006715530888 	0.6158756523552616 	
20 	2.554232454732246 	1.2462658294616384 	0.8732811103823419 	0.6790477632168221 	
40 	2.9361431123748294 	1.4337732102042298 	1.0101905613721702 	0.7702540729153113 	
60 	3.250857107909391 	1.6568687173685543 	1.177931036867806 	0.8612933741003233 	
80 	3.358963556275821 	1.738902940380101 	1.230645251726679 	0.8867923167370487 	
98 	3.5238836621642675 	1.9034960779778458 	1.3211549062635741 	0.9436147539088583 	
151 	3.5208935797829524 	1.9556163179458985 	1.3260110077173344 	0.9885992690656557 	
199 	3.5552872982109407 	2.023950466444828 	1.341253790854235 	1.0422831633528546 	
251 	3.5673404408288647 	2.0677637888960025 	1.3597217655682714 	1.0860762361078737 	
302 	3.548217795707425 	2.104553607663176 	1.3592731617907319 	1.1173331417390504 	
#######################################
