## Gamma evolve r (u3) (nlines: 10)

##zp	gamma(w=1)	gamma(w=2)	gamma(w=3)	gamma(w=4)	
5 	1.845386640338859 	0.9177040944513891 	0.6469216524819738 	0.5135675532709825 	
20 	2.2862662457416456 	1.1285409755004183 	0.7813688212344769 	0.6114510356029386 	
40 	2.695381610907598 	1.3172112743143993 	0.9098207784691702 	0.6951512514981409 	
60 	3.019752660572404 	1.5065390150626248 	1.074729620329516 	0.787377657798064 	
80 	3.110356957988748 	1.5718139783588785 	1.1235328784605474 	0.8105919086066313 	
98 	3.2460449500814166 	1.7206244401711646 	1.2144150847286972 	0.8583349252548048 	
151 	3.2446254317699283 	1.7647730693358872 	1.221830242711303 	0.891903200313727 	
199 	3.2898519935732966 	1.812784511999844 	1.243582777292118 	0.9486217029505012 	
251 	3.3293427974018814 	1.852868739790487 	1.2783629211308551 	0.9857629423714854 	
302 	3.4013962118035184 	1.9097021457490022 	1.3173752518911923 	1.0216178617197664 	
#######################################
