## Gamma evolve w (u2) (nlines: 10)

##zp	gamma(r=1)	gamma(r=5)	gamma(r=10)	gamma(r=15)	
5 	5.329776196211654 	1.0659552392423306 	0.5329776196211653 	0.35531841308077744 	
20 	4.014944798337735 	0.802988959667547 	0.4014944798337735 	0.2676629865558494 	
40 	4.264106197960565 	0.852821239592113 	0.4264106197960565 	0.2842737465307048 	
60 	4.821171400610076 	0.9642342801220152 	0.4821171400610076 	0.3214114267073389 	
80 	5.0951439540585195 	1.0190287908117037 	0.5095143954058519 	0.3396762636039018 	
98 	5.898359702088116 	1.179671940417623 	0.5898359702088115 	0.3932239801392083 	
151 	6.342960483959702 	1.2685920967919402 	0.6342960483959701 	0.4228640322639808 	
199 	6.747599705753785 	1.3495199411507568 	0.6747599705753784 	0.44983998038358636 	
251 	7.135598185477386 	1.4271196370954773 	0.7135598185477386 	0.47570654569849313 	
302 	7.615974477020188 	1.5231948954040375 	0.7615974477020188 	0.5077316318013466 	
#######################################
